encountered_week,residence_neighborhood_district_name,pathogen,modeled_intensity_mean,modeled_intensity_sd,modeled_intensity_lower_95_CI,modeled_intensity_median,modeled_intensity_upper_95_CI,modeled_intensity_mode
2019-W04,Ballard,Flu_A_H3,0.00980192444241709,0.0136913806844614,0.000719837284418607,0.0057058709539477,0.0427807642160765,0.00579316854515027
2019-W05,Ballard,Flu_A_H3,0.010181016727031,0.0127538704457277,0.000928154191300395,0.00635162790328899,0.042087132310423,0.00640548952609579
2019-W06,Ballard,Flu_A_H3,0.0107637589781315,0.0123160219975323,0.00116684477325311,0.00708322780823984,0.0423493590366943,0.00710964998883786
2019-W07,Ballard,Flu_A_H3,0.0115238083999891,0.0122975003787775,0.00142022172635508,0.0078797509721679,0.0435293001745701,0.00788612840224566
2019-W08,Ballard,Flu_A_H3,0.0123738805595197,0.0125997723378148,0.00165671224049525,0.00867015777222461,0.0453934455635492,0.00866625945085153
2019-W09,Ballard,Flu_A_H3,0.0131372916719411,0.0130468852195223,0.00183450566783821,0.00932148633464612,0.0473807161006958,0.0093175608578012
2019-W10,Ballard,Flu_A_H3,0.0135729146610677,0.0133748426448066,0.00191815720244715,0.00966778260803491,0.048641647457474,0.00966930324717092
2019-W11,Ballard,Flu_A_H3,0.0134501560070007,0.013294388126308,0.00189030473312748,0.00956592729175099,0.0482779784355382,0.00957002228479965
2019-W12,Ballard,Flu_A_H3,0.0126564217837604,0.0126276851605645,0.00175257849779244,0.00895960735992218,0.0457565688392978,0.00895927405875445
2019-W13,Ballard,Flu_A_H3,0.0113836533781732,0.01155651150703,0.00153327236516983,0.00798857764191448,0.0417035390472628,0.00798167190321548
2019-W14,Ballard,Flu_A_H3,0.00989663110040638,0.0103535496247232,0.00126713617464714,0.00683833437655902,0.0370206297765428,0.00683020764568155
2019-W15,Ballard,Flu_A_H3,0.0084397415204485,0.00926323366517435,0.000992240786085591,0.00568404704069757,0.0325373082124725,0.00568308244946841
2019-W16,Ballard,Flu_A_H3,0.00714963756846856,0.00840651818241154,0.000739332396523152,0.00463199228992027,0.0286789709317068,0.00464483946631117
2019-W17,Ballard,Flu_A_H3,0.0060786698810441,0.00782181563994779,0.000527479868591582,0.00373004390678187,0.0255719831829612,0.00375988441285235
2019-W18,Ballard,Flu_A_H3,0.00522743700714005,0.00751058720872192,0.000363018385382676,0.00298623552386262,0.0231741516175894,0.00303331865744172
2019-W19,Ballard,Flu_A_H3,0.00457089341328556,0.00746890836839587,0.000242587703713557,0.00238598531548603,0.021370060565951,0.00244884649963063
2019-W20,Ballard,Flu_A_H3,0.00407803753851124,0.00770951180691614,0.00015822807158094,0.00190679674205358,0.0200368974130629,0.00198318333653565
2019-W04,Central,Flu_A_H3,0.00558868372445087,0.00913760527027844,0.000300093793773976,0.00291596329318045,0.0264683973924152,0.00297076787531605
2019-W05,Central,Flu_A_H3,0.00577599008492811,0.00832156242148957,0.000402593114757056,0.00329349535552415,0.0258598428106141,0.00332932674202339
2019-W06,Central,Flu_A_H3,0.0060934419315464,0.00788288657290219,0.000526504759912608,0.00372663178848542,0.0258474205348368,0.00374554972086976
2019-W07,Central,Flu_A_H3,0.00652877976144754,0.00774867559348877,0.000665820511581416,0.00420676964074483,0.0264122303163438,0.00421224273719843
2019-W08,Central,Flu_A_H3,0.00703711962303849,0.00784884285760482,0.000804887718489295,0.00469767777751796,0.0274320437160634,0.00469533372887519
2019-W09,Central,Flu_A_H3,0.00752258983399786,0.00807782686934333,0.000919887015183162,0.00512670905121197,0.0286060499962562,0.00512329439878421
2019-W10,Central,Flu_A_H3,0.00784838723934181,0.00828316825767964,0.000987691573598482,0.00539811228626848,0.0294683565646128,0.00539799495504958
2019-W11,Central,Flu_A_H3,0.00787511169802596,0.00829259691894413,0.0009941683216656,0.00542294534018398,0.0295013078862971,0.00542514453336329
2019-W12,Central,Flu_A_H3,0.0075216612578273,0.0079865076167665,0.000936716011130856,0.00515687978970136,0.0283531117864352,0.00515698519848538
2019-W13,Central,Flu_A_H3,0.00688166717859228,0.00745420919676497,0.000829210030092272,0.00466801240901178,0.0263287285687567,0.0046639718930438
2019-W14,Central,Flu_A_H3,0.00609792540145022,0.00684382925811579,0.000690959682417752,0.00405663483347413,0.0239030420327013,0.00405122283137289
2019-W15,Central,Flu_A_H3,0.00531062829966228,0.00629875792638185,0.000544106894252345,0.00342318281629258,0.0215427791687925,0.00342160332879473
2019-W16,Central,Flu_A_H3,0.00460300964315328,0.00589760057700314,0.000406991886420843,0.0028320993303421,0.0195032966186047,0.00283881492922358
2019-W17,Central,Flu_A_H3,0.00401154265913805,0.00567555865669329,0.000291212127968272,0.00231541744678066,0.0178779858292495,0.00233275316095514
2019-W18,Central,Flu_A_H3,0.00354265017671015,0.00565004755716795,0.00020091470824368,0.00188194243585544,0.0166636087483709,0.00191026749639742
2019-W19,Central,Flu_A_H3,0.00318681863141176,0.00584018897617777,0.000134588784215356,0.00152648038966674,0.0158092241859809,0.00156496421841791
2019-W20,Central,Flu_A_H3,0.00293018331571356,0.00628409056424239,8.8013884959278e-05,0.00123830168763724,0.0152544247829006,0.00128554030055145
2019-W04,Delridge Neighborhoods,Flu_A_H3,0.00348474616995582,0.00865120332651949,7.79842923027925e-05,0.00130201409066183,0.019312182417093,0.00134557075965492
2019-W05,Delridge Neighborhoods,Flu_A_H3,0.00364437486146125,0.00757362606682882,0.000119825588447487,0.00158021727334471,0.0192343681092819,0.00161480656929781
